author_i,year,high_sim_count,avg_similarity,trend
4082,1986,1,.88679558,
4100,2017,1,.93186772,
4107,2017,1,.86091542,
4109,1991,1,.8840462,
4110,1990,1,.87599277,
4110,1991,1,.86969149,0
4110,2009,5,.8805126,
4131,2014,2,.86836648,
4132,2016,1,.85520381,
4135,2005,1,.87466681,
4135,2007,1,.8776173,
4135,2010,1,.86131257,
4135,2012,1,.8826983,
4148,2007,1,.86519468,
4150,2004,1,.86581254,
4150,2020,1,.91382092,
4159,2011,1,.86289531,
4159,2013,1,.86571753,
4161,2006,1,.88207209,
4164,2016,1,.85475039,
4164,2020,1,.85462451,
4171,2009,1,.88957423,
4171,2011,1,.87826121,
4171,2013,2,.89138198,
4171,2015,1,.88053501,
4177,2006,5,.86825496,
4177,2008,1,.87109053,
4177,2009,1,.85275805,0
4177,2015,1,.86051887,
4179,2006,1,.87299973,
4179,2007,1,.91189063,0
4190,2007,1,.87086177,
4192,2016,2,.87687004,
4200,2013,1,.90024066,
4204,2007,1,.87040466,
4205,2013,1,.85496974,
4210,2013,2,.89086211,
4210,2017,1,.86805397,
4214,2005,1,.87790775,
4214,2010,1,.92721438,
4224,2013,1,.91238225,
4224,2014,1,.86389422,0
4224,2015,1,.87230408,0
4224,2018,1,.87119359,
4224,2019,1,.90574002,0
4225,2013,1,.90581763,
4225,2014,4,.88183546,3
4225,2015,3,.90052158,-1
4225,2017,1,.86892903,
4225,2020,1,.90890443,
4245,2015,1,.86493838,
4259,2012,1,.88104331,
4260,2009,1,.86844623,
4260,2010,2,.88100046,1
4260,2011,3,.89389402,1
4260,2012,1,.85290778,-2
4260,2013,1,.90016878,0
4260,2014,1,.88094592,0
4260,2016,3,.88895816,
4260,2017,2,.87225771,-1
4260,2018,1,.85711545,-1
4260,2020,1,.87383264,
4267,1984,1,.8867386,
4267,1986,1,.90676332,
4267,1987,2,.88015854,1
4267,1988,2,.87456191,0
4267,1989,2,.88824177,0
4267,1990,1,.87720037,-1
4267,1991,2,.87857717,1
4267,1993,2,.86422157,
4267,1996,3,.8731457,
4267,1997,1,.85521245,-2
4267,1998,2,.87413609,1
4267,1999,3,.89494056,1
4267,2000,2,.86443275,-1
4267,2001,3,.89102012,1
4267,2002,2,.87115282,-1
4267,2003,2,.85751981,0
4267,2006,2,.85615057,
4267,2007,1,.92026323,-1
4267,2008,1,.94508886,0
4267,2009,3,.87310529,2
4267,2010,3,.85761327,0
4267,2011,3,.89169317,0
4267,2012,2,.86974037,-1
4267,2013,7,.88366669,5
4267,2015,2,.88705832,
4267,2016,4,.89378685,2
4267,2017,2,.87157303,-2
4267,2018,1,.88564575,-1
4267,2020,1,.87686718,
4267,2022,1,.88734984,
4269,2007,1,.85403132,
4275,2006,1,.86101961,
4282,2017,1,.87637991,
4284,2013,1,.90269232,
4298,2005,1,.8602162,
4298,2007,4,.88487554,
4298,2008,1,.87101424,-3
4298,2009,12,.8890807,11
4298,2012,1,.89135301,
4298,2013,2,.90899861,1
4298,2015,3,.87988496,
4298,2016,2,.87521076,-1
4299,2010,4,.89840859,
4299,2011,1,.86956197,-3
4304,1995,1,.91365832,
4304,1996,3,.8750335,2
4304,1998,1,.91822386,
4304,1999,1,.91440022,0
4304,2004,1,.86911464,
4304,2012,2,.90627539,
4304,2016,1,.88449264,
4315,1981,1,.91749454,
4315,1982,5,.87335604,4
4315,1983,2,.87795377,-3
4315,1984,10,.89449251,8
4315,1985,9,.87628388,-1
4315,1986,9,.87012708,0
4315,1987,4,.85693479,-5
4315,1988,6,.89037263,2
4315,1990,1,.85058582,
4315,1992,2,.90664101,
4315,1993,2,.91801536,0
4315,1998,1,.87471849,
4315,2001,2,.86251175,
4315,2009,1,.85676473,
4315,2020,1,.85354769,
4316,1998,1,.87509143,
4316,1999,1,.87143958,0
4316,2001,2,.86705697,
4316,2003,2,.85834706,
4316,2004,2,.91172361,0
4316,2005,4,.87414789,2
4316,2007,5,.88271528,
4316,2008,2,.90068817,-3
4316,2010,1,.93331951,
4316,2011,1,.85168076,0
4316,2012,1,.86251128,0
4316,2013,2,.87135828,1
4318,1993,1,.86664808,
4318,2003,1,.8905251,
4318,2007,1,.88192201,
4318,2011,1,.957955,
4318,2014,1,.89453745,
4318,2015,1,.85512501,0
4318,2020,1,.908234,
4319,2017,1,.87034059,
4320,2020,1,.86836725,
4328,1997,1,.8864783,
4328,1999,1,.94509685,
4328,2000,1,.92665899,0
4328,2004,2,.90443349,
4328,2005,2,.87468415,0
4328,2006,2,.87006617,0
4328,2007,1,.93330789,-1
4328,2009,1,.86245573,
4328,2010,2,.85839903,1
4328,2011,1,.94315648,-1
4328,2012,1,.85392612,0
4328,2013,1,.90472096,0
4328,2014,1,.85704601,0
4328,2015,1,.87230408,0
4328,2018,1,.87119359,
4328,2019,1,.90574002,0
4330,2005,1,.90056992,
4336,2002,1,.90438712,
4336,2010,1,.93399715,
4336,2011,1,.90194488,0
4336,2012,1,.87620628,0
4336,2014,1,.91505671,
4336,2015,1,.85384667,0
4336,2017,1,.88812047,
4344,2010,1,.85525215,
4355,2005,1,.90450662,
4359,2004,3,.89127046,
4360,2008,1,.91217023,
4364,2005,3,.86508375,
4364,2008,1,.91035497,
4364,2014,1,.87779474,
4365,2011,1,.90296209,
4365,2020,1,.8987391,
4366,2016,1,.85243708,
4366,2019,1,.89739871,
4373,2000,1,.88033569,
4374,2006,1,.85620815,
4377,2001,1,.90920281,
4382,2020,2,.93839562,
4382,2021,1,.95106214,-1
4387,2015,1,.91689789,
4394,1992,1,.86382651,
4394,2001,1,.85326225,
4394,2002,1,.90865785,0
4394,2004,1,.90545017,
4394,2005,1,.85260355,0
4394,2007,3,.90344459,
4394,2008,3,.88615972,0
4394,2015,1,.87214917,
4394,2018,1,.90995407,
4406,2006,3,.87896007,
4407,2005,1,.88315624,
4410,1987,2,.88545108,
4410,1989,4,.87075424,
4410,1994,1,.88769269,
4410,2000,2,.88440132,
4410,2005,1,.88310987,
4410,2008,1,.87579876,
4410,2010,1,.86980462,
4412,1983,10,.88218707,
4412,1985,1,.91783178,
4412,1987,1,.89069426,
4412,1988,1,.89210182,0
4416,2006,2,.90902025,
4422,1998,3,.85831183,
4422,2001,1,.91678596,
4422,2004,2,.85143685,
4422,2009,1,.85553682,
4422,2010,1,.85355008,0
4422,2011,1,.88353664,0
4422,2012,3,.87492216,2
4422,2014,1,.87805206,
4427,2011,1,.8733108,
4429,2010,1,.88089776,
4434,1989,3,.86081952,
4434,1990,1,.85745358,-2
4434,2005,5,.8771708,
4434,2007,1,.87678671,
4434,2017,2,.85557806,
4443,1997,1,.85234749,
4444,1992,1,.89258921,
4447,1990,4,.88150978,
4447,1991,1,.86783266,-3
4447,1993,5,.87482154,
4447,1994,3,.90234911,-2
4447,1995,1,.89251,-2
4447,1996,3,.87767553,2
4447,1998,1,.85761142,
4447,1999,1,.88605183,0
4447,2001,1,.87653041,
4447,2002,1,.86947203,0
4447,2004,4,.88114822,
4447,2005,2,.87397087,-2
4447,2006,1,.9269166,-1
4447,2008,1,.89509416,
4447,2009,2,.9201017,1
4447,2010,1,.87407386,-1
4447,2015,1,.85542703,
4447,2016,1,.91248977,0
4451,1992,1,.85314822,
4451,1996,1,.9031142,
4451,1997,10,.90583903,9
4451,1998,3,.91014034,-7
4451,1999,2,.92011476,-1
4456,2017,1,.88140839,
4460,2002,1,.8506363,
4460,2005,1,.91520977,
4460,2006,1,.89440483,0
4467,2006,1,.86723244,
4473,2011,1,.91502827,
4473,2013,1,.86299086,
4473,2020,1,.86939079,
4483,1984,1,.87849855,
4483,1985,1,.93391538,0
4483,1987,1,.86439955,
4487,2002,1,.87867236,
4489,2014,1,.8817656,
4489,2015,1,.91313636,0
4489,2016,1,.8501882,0
4497,2016,1,.88784981,
4502,2019,1,.88819599,
4504,2007,1,.86035788,
4508,2014,1,.89682436,
4508,2018,1,.86480176,
4538,2015,1,.85142416,
4559,2008,1,.94023812,
4559,2011,1,.88785446,
4563,2014,2,.86678922,
4567,1999,1,.85899967,
4568,1986,4,.8721633,
4568,1987,8,.87745112,4
4568,2011,1,.90025884,
4591,2007,1,.8797763,
4592,1985,1,.85508424,
4595,2014,1,.90135384,
4603,1986,3,.88146222,
4603,1987,4,.88461161,1
4603,1990,1,.86528003,
4603,1993,1,.86648047,
4603,1996,1,.88174689,
4603,1999,1,.87955099,
4603,2001,3,.86578494,
4603,2005,1,.85991001,
4603,2006,1,.86591798,0
4603,2007,3,.87426329,2
4603,2008,1,.8840133,-2
4603,2009,1,.85846901,0
4603,2011,1,.8635931,
4603,2020,1,.90352196,
4607,2015,2,.89826226,
4626,1989,1,.87759793,
4626,1990,3,.86470211,2
4626,1992,1,.87055498,
4626,1993,1,.91928625,0
4626,1994,2,.87714291,1
4626,1999,2,.89933443,
4626,2000,1,.88570583,-1
4626,2003,1,.88846493,
4626,2018,1,.9007566,
4627,2018,1,.88290608,
4632,1990,1,.86949605,
4636,2010,1,.88910353,
4636,2014,1,.89488316,
4638,2010,1,.87731779,
4638,2011,2,.86543018,1
4652,2008,1,.91018158,
4652,2014,1,.91496813,
4682,2017,1,.93593657,
4701,1980,2,.86648977,
4701,1982,1,.86853755,
4701,1985,1,.88799846,
4701,1988,2,.89900106,
4701,1990,1,.86314654,
4701,2015,1,.86814845,
4705,1991,1,.91725194,
4706,2002,1,.86665612,
4706,2009,2,.86007798,
4706,2010,1,.88270265,-1
4706,2011,2,.87107432,1
4706,2018,1,.8507154,
4716,1999,1,.93851507,
4716,2001,1,.88507867,
4716,2003,1,.88584733,
4716,2005,7,.88060123,
4716,2009,2,.90181005,
4716,2014,1,.85305554,
4718,1987,1,.85899329,
4718,1993,1,.86688405,
4719,1997,1,.91222644,
4719,2000,1,.86086082,
4719,2003,6,.88306046,
4728,2012,1,.8856346,
4728,2014,1,.86928731,
4728,2016,1,.86869955,
4736,2016,1,.8646453,
4738,2018,1,.87697947,
4738,2020,1,.89156806,
4752,2018,2,.92758191,
4752,2019,1,.95967853,-1
4756,2005,1,.85663396,
4756,2009,1,.85337824,
4767,2007,1,.91802931,
4767,2018,1,.9007566,
4774,2018,1,.85399759,
4780,1984,1,.87891901,
4780,1990,1,.90309799,
4780,1993,1,.85375744,
4780,1996,7,.88344598,
4780,1998,3,.88925797,
4780,1999,1,.85807532,-2
4780,2006,1,.87254357,
4780,2014,1,.85498643,
4782,2008,1,.86251956,
4782,2014,2,.86041933,
4802,2017,1,.89502549,
4813,2011,1,.93237203,
4814,2006,1,.89042711,
4814,2007,1,.8991307,0
4814,2008,13,.88907689,12
4814,2009,13,.91240883,0
4814,2011,15,.90616882,
4814,2012,1,.88894147,-14
4814,2013,1,.87624669,0
4814,2014,4,.88673234,3
4814,2015,1,.854164,-3
4814,2017,1,.85399038,
4815,2017,1,.86266005,
4815,2018,1,.86695194,0
4834,2006,1,.85910034,
4835,1992,1,.87824726,
4835,1996,1,.88174689,
4835,1999,1,.89019614,
4835,2000,1,.88607502,0
4835,2001,1,.93807793,0
4835,2006,1,.9337905,
4835,2007,1,.88182205,0
4835,2008,1,.85108179,0
4852,1977,1,.86765718,
4852,1980,2,.89117157,
4862,1997,1,.89261925,
4862,1998,1,.86700118,0
4862,2010,1,.93401349,
4865,1986,1,.94935215,
4878,2013,1,.85860932,
4878,2017,5,.88476437,
4881,1994,1,.87907803,
4882,2005,1,.90165901,
4882,2009,1,.88127178,
4882,2011,1,.91925573,
4882,2017,1,.86416608,
4883,2015,1,.86643481,
4926,2009,1,.8948648,
4926,2013,1,.85883945,
4927,1984,1,.90548205,
4931,1980,1,.92085397,
4938,2015,1,.87704599,
4942,2021,1,.88214672,
4946,2007,1,.87939656,
4946,2009,1,.85514534,
4946,2012,1,.91523278,
4947,2008,1,.85299748,
4949,1978,5,.90462303,
4949,1979,1,.93482852,-4
4949,1980,1,.89642131,0
4950,1986,1,.95232242,
4950,1987,2,.86197674,1
4955,2009,1,.90809274,
4959,1998,1,.85246897,
4960,1993,1,.8839578,
4960,1995,1,.8681047,
4960,1996,5,.87179929,4
4960,1997,1,.85409892,-4
4960,2005,3,.88218319,
4970,2010,1,.89849091,
4979,2012,1,.86187458,
4993,2005,1,.90105867,
4993,2008,1,.86486626,
4993,2009,1,.85810471,0
4993,2010,1,.88614976,0
4993,2015,2,.90977883,
5003,2010,1,.87905526,
5003,2013,3,.88382685,
5003,2014,4,.88852948,1
5003,2016,1,.88837671,
5003,2017,1,.9006573,0
5013,2006,1,.86247063,
5013,2010,1,.86049914,
5013,2011,1,.85606605,0
5024,2015,1,.87624466,
5024,2018,1,.88629097,
5024,2019,1,.85557348,0
5025,2016,1,.85252261,
5025,2020,1,.85564142,
5029,2019,1,.90107614,
5029,2020,1,.85491103,0
5037,2017,1,.87459213,
5040,2017,1,.92266625,
5044,2007,1,.86811829,
5047,2005,1,.88559115,
5047,2011,1,.87336779,
5049,2008,1,.96218884,
5051,1996,1,.94464034,
5058,2003,3,.88138068,
5061,2010,1,.88608921,
5061,2013,1,.85530645,
5077,2015,1,.88755953,
5081,2016,1,.96909952,
5084,2006,1,.87270063,
5084,2009,1,.90780282,
5084,2011,1,.85832143,
5084,2014,2,.85876554,
5090,2006,1,.86710995,
5090,2014,2,.87480128,
5090,2016,1,.91976303,
5090,2022,1,.90966356,
5100,2016,1,.90062016,
5104,2014,2,.87920654,
5104,2016,1,.89519238,
5104,2019,1,.89456475,
5112,2007,1,.90217471,
5112,2011,1,.917485,
5112,2012,2,.90955222,1
5112,2015,1,.92249739,
5126,2011,1,.85923433,
5152,2017,1,.86373794,
5172,1989,1,.88983274,
5182,1992,4,.89362669,
5182,1993,1,.92059296,-3
5183,1992,1,.90941674,
5205,1989,1,.86061692,
5205,1992,1,.87507188,
5206,2009,1,.88260353,
5206,2011,4,.87474829,
5206,2014,2,.87920654,
5208,2017,1,.8719461,
5212,2004,2,.8749541,
5212,2005,2,.87003791,0
5212,2007,1,.88484967,
5212,2008,1,.87941396,0
5212,2011,2,.93580866,
5212,2021,1,.88675499,
5221,1979,1,.89234132,
5221,1980,9,.91844112,8
5221,1981,4,.88264269,-5
5221,1984,4,.90032327,
5221,1985,6,.89138168,2
5221,1986,9,.89693868,3
5221,1988,1,.88680041,
5221,1993,1,.90435815,
5221,1996,1,.89192212,
5221,2003,3,.88806689,
5221,2013,1,.88525569,
5221,2014,2,.87667441,1
5221,2016,2,.89279824,
5224,2005,1,.85193223,
5224,2007,1,.92313433,
5225,2018,2,.92965865,
5225,2019,1,.92709637,-1
5235,1998,1,.86702871,
5235,1999,1,.87521529,0
5235,2004,2,.88797069,
5235,2007,2,.91605264,
5235,2013,2,.90446997,
5235,2016,1,.8799628,
5235,2020,1,.86162007,
5239,2018,2,.86188936,
5273,2004,1,.85534781,
5275,2018,2,.89041138,
5278,1996,1,.92164862,
5278,2002,1,.88843369,
5279,2019,1,.85117435,
5281,2008,1,.85490292,
5281,2017,1,.93593657,
5299,2009,2,.91511548,
5299,2010,1,.88089526,-1
5299,2011,2,.86198115,1
5299,2012,1,.90759557,-1
5299,2013,9,.8951745,8
5299,2014,1,.85346186,-8
5299,2015,2,.86355239,1
5299,2016,1,.89836419,-1
5305,2014,1,.88550544,
5305,2015,1,.89266485,0
5306,2011,1,.889319,
5306,2012,1,.86594486,0
5306,2013,1,.87389737,0
5331,2020,1,.86480188,
5355,2021,1,.89028198,
5360,2020,1,.87503409,
5387,2009,1,.88260353,
5388,2009,1,.89577365,
5388,2013,2,.87651348,
5388,2019,2,.88410354,
5397,2004,1,.8642509,
5412,2012,1,.86593199,
5412,2014,1,.86603612,
5428,2004,1,.86204767,
5428,2005,2,.85835689,1
5428,2008,2,.89693248,
5428,2009,7,.88053495,5
5428,2010,1,.87792796,-6
5428,2011,3,.87055874,2
5428,2012,1,.88698572,-2
5428,2016,2,.87117159,
5428,2017,1,.86711872,-1
5428,2018,2,.86508858,1
5430,1991,1,.87390584,
5431,2006,1,.87021846,
5432,2003,1,.88121742,
5432,2007,1,.85503531,
5433,2007,1,.92950743,
5445,2016,1,.86381149,
5447,2011,1,.87647539,
5447,2012,1,.85337788,0
5447,2014,1,.85459995,
5463,2010,1,.86863673,
5464,1998,1,.90381086,
5477,2020,1,.87006295,
5482,2008,1,.91121262,
5489,2015,1,.87514293,
5489,2016,1,.88119221,0
5489,2018,1,.85022175,
5492,2009,1,.86393774,
5494,2018,1,.87175798,
5499,1998,1,.87446952,
5499,1999,1,.85832489,0
5499,2000,1,.89302897,0
5499,2004,2,.86714494,
5499,2011,1,.88898599,
5505,2020,1,.92938721,
5517,2014,1,.86809766,
5518,2022,1,.9357965,
5519,1986,1,.92511034,
5522,2011,3,.87199587,
5524,2001,1,.9084149,
5524,2002,1,.95328605,0
5524,2003,1,.9318015,0
5524,2004,3,.86677444,2
5524,2005,2,.85590291,-1
5524,2007,1,.87791789,
5524,2012,1,.87567735,
5534,2015,3,.88580984,
5534,2017,2,.86903352,
5541,1983,1,.87092429,
5541,1984,7,.90106165,6
5541,1985,1,.86071384,-6
5541,1986,5,.90218049,4
5541,1987,3,.87472641,-2
5541,1988,1,.86385012,-2
5541,1989,5,.88563401,4
5541,1992,1,.85645854,
5541,1994,2,.88712364,
5541,1995,1,.88864446,-1
5541,1996,2,.8845306,1
5541,1997,1,.93890536,-1
5541,1998,2,.90973127,1
5541,1999,1,.93942022,-1
5541,2000,1,.88070405,0
5541,2002,1,.95503891,
5541,2004,9,.89694047,
5541,2008,1,.85736871,
5541,2010,1,.86101627,
5541,2011,10,.90325177,9
5541,2013,5,.90546262,
5541,2014,1,.85162413,-4
5541,2016,1,.959355,
5541,2018,1,.85692239,
5541,2021,1,.86935723,
5543,2013,1,.88826108,
5551,2017,1,.85295093,
5558,2008,1,.85811824,
5558,2010,1,.9010824,
5558,2013,2,.86951846,
5558,2015,1,.85488749,
5568,1998,1,.88777322,
5582,2008,1,.94488525,
5582,2009,1,.87727928,0
5582,2010,1,.85411704,0
5582,2011,1,.85297668,0
5582,2015,1,.8870728,
5582,2020,1,.8743484,
5583,2009,13,.88820374,
5583,2011,1,.86801666,
5583,2014,1,.8912648,
5583,2015,11,.88210332,10
5583,2017,2,.89949155,
5585,2011,2,.87874889,
5585,2015,1,.87595534,
5604,2016,1,.87359619,
5606,2019,1,.89798927,
5606,2021,1,.85872209,
5607,2002,1,.91039479,
5607,2003,1,.85701013,0
5607,2007,1,.85209686,
5615,2015,1,.94590688,
5622,2006,2,.89254409,
5622,2012,1,.87872195,
5622,2013,2,.8697027,1
5622,2017,1,.86091542,
5625,2020,1,.86201316,
5635,2006,1,.87494206,
5638,1997,6,.89229035,
5638,1998,2,.87480968,-4
5642,2015,1,.85451877,
5649,2013,1,.86585563,
5658,2021,1,.93044364,
5660,2004,1,.88300323,
5662,2009,1,.85483515,
5663,2011,1,.85690922,
5663,2012,1,.8716917,0
5663,2017,1,.87399989,
5663,2018,3,.89316791,2
5667,1979,2,.88579357,
5667,1983,1,.89067984,
5667,1984,1,.85614574,0
5677,1981,1,.86572313,
5679,1998,2,.87875819,
5679,2001,1,.86062372,
5679,2005,2,.86981755,
5679,2010,1,.90119642,
5679,2011,1,.86134082,0
5679,2013,1,.88603044,
5680,2012,2,.86118531,
5681,2021,1,.8880716,
5682,2021,1,.86392093,
5698,1987,4,.88537002,
5698,1988,1,.91165113,-3
5698,1989,2,.86886263,1
5698,1990,2,.89505923,0
5698,1993,3,.89495784,
5698,1997,1,.95279586,
5698,1998,1,.94221687,0
5698,2006,1,.88880837,
5713,2010,1,.85355008,
5713,2011,1,.88353664,0
5720,2013,1,.92653024,
5720,2015,1,.87550324,
5724,2006,1,.89608896,
5724,2008,3,.90051955,
5724,2009,1,.86393774,-2
5725,2004,1,.868752,
5733,2008,3,.8725059,
5733,2009,2,.86451721,-1
5733,2010,1,.86936861,-1
5733,2012,1,.88437825,
5733,2017,1,.85001308,
5733,2019,1,.88320434,
5733,2020,3,.88553047,2
5733,2022,1,.88552868,
5741,2013,1,.85846519,
5742,2016,1,.88973367,
5748,2016,1,.8637709,
5748,2020,1,.87854975,
5753,2015,1,.89114648,
5764,2015,1,.95488685,
5788,1996,1,.85207927,
5807,2018,1,.8649556,
5810,2009,1,.89269054,
5812,2011,1,.91699839,
5817,2006,1,.86850882,
5818,1983,2,.93453872,
5818,1984,1,.89296579,-1
5818,1986,1,.85666156,
5818,1988,4,.87088811,
5818,1989,2,.90140939,-2
5818,1994,3,.86024731,
5818,1996,1,.85393012,
5818,2000,1,.94099939,
5819,1990,1,.85310906,
5819,2007,2,.86687464,
5819,2012,1,.89974689,
5826,2017,1,.86721075,
5834,2007,1,.92950743,
5836,1984,18,.87461185,
5836,1985,1,.85068381,-17
5836,1987,2,.88802123,
5836,1989,1,.89153785,
5836,1990,2,.86932755,1
5836,1992,1,.85774183,
5836,1993,1,.86746836,0
5836,1994,1,.86648321,0
5836,1996,1,.93019569,
5836,1997,1,.87345588,0
5836,1998,1,.87446952,0
5836,1999,2,.86293489,1
5836,2000,1,.89302897,-1
5836,2003,1,.8822515,
5836,2004,6,.87385929,5
5836,2006,2,.86736637,
5836,2008,4,.87714821,
5836,2009,3,.85261947,-1
5836,2010,1,.85880333,-2
5836,2011,10,.88127863,9
5836,2012,4,.87768745,-6
5836,2013,2,.88251328,-2
5836,2014,1,.9115569,-1
5836,2015,2,.86006492,1
5836,2020,1,.878115,
5849,2010,1,.85340589,
5849,2014,1,.90422702,
5849,2016,1,.89218628,
5854,2000,1,.861826,
5854,2006,1,.91202986,
5854,2008,1,.88555181,
5854,2010,2,.8897711,
5855,2005,1,.86842453,
5863,2018,1,.93537313,
5863,2022,1,.87855995,
5881,2016,1,.90656161,
5881,2018,1,.86257827,
5881,2020,4,.87690598,
5881,2021,1,.87047094,-3
5886,2008,1,.94023812,
5911,2022,1,.85744697,
5922,2010,1,.89898705,
5927,2000,1,.86373389,
5928,2007,1,.86111748,
5939,1997,1,.92126811,
5939,1998,1,.88838077,0
5939,2005,1,.90237451,
5939,2009,1,.86338079,
5940,1983,4,.92705131,
5940,1984,3,.92144972,-1
5940,1985,2,.88796246,-1
5940,1986,1,.93288994,-1
5944,2014,1,.86041337,
5949,2008,1,.95526004,
5960,1980,1,.85134256,
5960,1981,2,.87095714,1
5960,1983,2,.86746609,
5960,1985,2,.86043566,
5960,1986,4,.87371147,2
5960,1987,1,.89995915,-3
5960,1988,1,.8660472,0
5960,1989,1,.87749588,0
5960,1990,2,.88077009,1
5960,1992,5,.89566112,
5960,1994,1,.85673696,
5960,1996,2,.885831,
5960,1997,7,.89878166,5
5960,2004,1,.85439616,
5963,2023,1,.88088751,
5966,2015,1,.89469332,
5979,2010,1,.95837843,
5981,2008,1,.89400768,
5984,2015,1,.85966039,
5989,2018,1,.88647819,
6003,2019,1,.85098267,
6018,2001,1,.91898841,
6018,2008,1,.86163098,
6018,2019,1,.87972176,
6028,2017,1,.87783289,
6039,2019,1,.91462046,
6049,2005,1,.85917181,
6050,1979,1,.89234132,
6051,2017,2,.89509648,
6051,2018,2,.90256387,0
6051,2019,1,.90179151,-1
6051,2020,1,.88416743,0
6051,2021,1,.90485388,0
6053,2015,1,.88486898,
6053,2017,1,.85415906,
6056,1978,21,.87912571,
6056,1979,4,.88339764,-17
6056,1980,14,.87246525,10
6056,1981,1,.93118173,-13
6056,1982,7,.86098933,6
6056,1983,2,.89523506,-5
6056,1984,7,.88517225,5
6056,1985,1,.86874354,-6
6056,1988,4,.88755095,
6056,1989,1,.92662293,-3
6056,1991,1,.8720156,
6056,2006,1,.85310543,
6056,2010,1,.89033759,
6057,2017,1,.85896063,
6066,2011,5,.91778123,
6066,2013,3,.8971824,
6066,2015,1,.86803019,
6066,2021,1,.93096483,
6067,2013,1,.89067709,
6067,2014,3,.88964367,2
6067,2015,1,.90103382,-2
6067,2016,1,.96598852,0
6067,2017,1,.85644257,0
6070,2019,2,.88399345,
6071,2014,1,.8922137,
6076,2017,1,.86036891,
6078,2005,1,.8644461,
6078,2008,1,.91899347,
6078,2009,1,.88063002,0
6078,2017,1,.9047913,
6080,2014,1,.8733722,
6080,2015,1,.87174386,0
6080,2016,1,.85078514,0
6090,2014,1,.94044799,
6090,2018,1,.88874257,
6092,2016,1,.86165869,
6093,2012,5,.88753462,
6093,2016,1,.85582107,
6093,2019,1,.88142169,
6097,2017,2,.88618368,
6098,2010,1,.8748343,
6098,2012,1,.87437761,
6098,2013,1,.86681294,0
6099,2009,1,.85329837,
6100,2017,1,.89511752,
6103,2011,1,.87725675,
6103,2015,1,.87461996,
6103,2016,2,.87832427,1
6103,2017,1,.87142247,-1
6110,2005,1,.86401379,
6110,2008,1,.92592108,
6110,2009,1,.88063002,0
6110,2010,1,.88489223,0
6110,2011,1,.89905632,0
6110,2012,1,.90486872,0
6110,2014,1,.86809766,
6110,2018,1,.87619686,
6121,2013,1,.86960918,
6121,2016,1,.96065158,
6124,2013,1,.91834569,
6125,2017,1,.93220556,
6125,2018,1,.87362635,0
6125,2019,1,.87437618,0
6126,2016,1,.88367045,
6130,2016,1,.93175113,
6130,2019,1,.87040973,
6132,2018,1,.85799599,
